client_id,company_name,industry,company_size,annual_revenue,headquarters_country,contact_email,phone,website,acquisition_channel,risk_score,monthly_retainer,client_since
CLIENT_000527,Company 528,E-commerce,SMB,-1430271273.7060685,Australia,contact527@company527.com,+1-414-689-1090,https://company527.com,LinkedIn,0.2924797864308106,11334.877825397976,2022-07-10
CLIENT_000528,Company 529,Manufacturing,SMB,455718871.0638897,Canada,contact528@company528.com,+1-360-315-9037,https://company528.com,Partner,0.6201042666055026,6603.436375483641,2021-11-29
CLIENT_000529,Company 530,Financial Services,SMB,-116658796.74694741,UK,contact529@company529.com,+1-315-279-7475,https://company529.com,Partner,0.9481526549395335,1638.7551615925845,2021-10-15
CLIENT_000530,Company 531,Education,Startup,-786486500.3600961,Canada,contact530@company530.com,+1-857-717-6520,https://company530.com,Website,0.912610760802808,2636.02216081322,2023-08-31
CLIENT_000531,Company 532,Manufacturing,Enterprise,33452871919.03598,UK,contact531@company531.com,+1-763-701-6427,https://company531.com,Referral,0.9756431947192887,96570.49436131142,2023-04-29
CLIENT_000532,Company 533,Financial Services,Mid-market,-577173881.7341208,UK,contact532@company532.com,+1-611-251-1194,https://company532.com,Partner,0.24960551306510356,46482.14052426615,2023-11-01
CLIENT_000533,Company 534,E-commerce,Mid-market,-1524808916.647641,Canada,contact533@company533.com,+1-240-176-8010,https://company533.com,LinkedIn,0.2589350958909671,103785.62571828326,2022-04-05
CLIENT_000534,Company 535,Education,Startup,-2916328668.6508665,Australia,contact534@company534.com,+1-780-862-6051,https://company534.com,Referral,0.607946030746679,1676.2758972569536,2025-02-26
CLIENT_000535,Company 536,Financial Services,SMB,-79155826.82152958,Germany,contact535@company535.com,+1-995-244-8806,https://company535.com,Referral,0.7569381300416018,5975.692281008336,2022-07-24
CLIENT_000536,Company 537,Education,Mid-market,165691947.40399805,Australia,contact536@company536.com,+1-434-443-8292,https://company536.com,LinkedIn,0.19926112488811096,12365.380987021827,2022-10-29
CLIENT_000537,Company 538,E-commerce,Enterprise,27660956238.123337,Australia,contact537@company537.com,+1-708-439-6935,https://company537.com,Conference,0.3988486064706562,100666.84516937684,2022-01-08
CLIENT_000538,Company 539,Financial Services,Startup,1098290405.1002774,Canada,contact538@company538.com,+1-381-983-3146,https://company538.com,Conference,0.4653899199728397,2850.916052824224,2022-09-11
CLIENT_000539,Company 540,Education,Mid-market,981757641.5793265,Australia,contact539@company539.com,+1-275-117-2718,https://company539.com,Referral,0.8987439179962772,28608.42253887389,2022-07-13
CLIENT_000540,Company 541,Technology,Startup,-1760418094.4602747,Canada,contact540@company540.com,+1-214-994-5547,https://company540.com,Cold Outreach,0.4208447480709514,13742.980705067093,2023-01-10
CLIENT_000541,Company 542,Manufacturing,SMB,-1806672882.806861,Australia,contact541@company541.com,+1-294-237-6863,https://company541.com,Website,0.4350470834659152,7589.73169896706,2024-03-27
CLIENT_000542,Company 543,Education,Mid-market,575072647.4256885,Germany,contact542@company542.com,+1-679-698-1007,https://company542.com,Referral,0.49768561845188747,96404.60632091167,2022-06-09
CLIENT_000543,Company 544,Technology,SMB,-1112134610.44679,Australia,contact543@company543.com,+1-820-908-8341,https://company543.com,LinkedIn,0.8358057453477679,1588.047035090307,2021-12-07
CLIENT_000544,Company 545,Healthcare,Mid-market,780677021.7232702,France,contact544@company544.com,+1-931-493-9604,https://company544.com,Website,0.32725560488502187,33994.77894613122,2022-07-12
CLIENT_000545,Company 546,Financial Services,Mid-market,893531755.275126,France,contact545@company545.com,+1-337-762-1336,https://company545.com,Cold Outreach,0.4888520327629373,48452.55736119761,2024-06-03
CLIENT_000546,Company 547,Financial Services,Startup,-1473169722.5224407,UK,contact546@company546.com,+1-733-226-7435,https://company546.com,Partner,0.32631803511981494,13105.444478100373,2023-01-20
CLIENT_000547,Company 548,Technology,Enterprise,12431752928.579924,USA,contact547@company547.com,+1-541-122-3119,https://company547.com,Referral,0.2878591697003332,91640.13919058742,2024-03-19
CLIENT_000548,Company 549,Financial Services,SMB,-1782775764.2444751,USA,contact548@company548.com,+1-897-311-2508,https://company548.com,Website,0.6815644055553799,9966.528175753923,2023-06-13
CLIENT_000549,Company 550,Manufacturing,SMB,866965037.4153416,France,contact549@company549.com,+1-904-283-5330,https://company549.com,LinkedIn,0.13774591232879793,4118.74880985401,2023-09-16
CLIENT_000550,Company 551,Financial Services,Enterprise,7800117208.821978,France,contact550@company550.com,+1-558-361-5225,https://company550.com,Cold Outreach,0.9527391868800362,99377.99007894214,2022-12-14
CLIENT_000551,Company 552,Healthcare,Mid-market,-1909395925.4688034,Germany,contact551@company551.com,+1-909-273-9000,https://company551.com,Website,0.7887903099991611,97255.86859991585,2021-08-02
CLIENT_000552,Company 553,Financial Services,Startup,-2204169191.9799294,USA,contact552@company552.com,+1-719-300-6896,https://company552.com,Website,0.378733883011797,5839.7775707672845,2022-09-28
CLIENT_000553,Company 554,Technology,Startup,-1920866075.3231885,France,contact553@company553.com,+1-650-324-1940,https://company553.com,LinkedIn,0.1430476811850967,4437.954433692147,2021-07-23
CLIENT_000554,Company 555,Manufacturing,Mid-market,1811906672.5642688,USA,contact554@company554.com,+1-676-781-9612,https://company554.com,Partner,0.7673298824683337,93427.67509510524,2025-01-21
CLIENT_000555,Company 556,Education,SMB,-71122579.02916038,UK,contact555@company555.com,+1-789-631-6361,https://company555.com,Cold Outreach,0.95093487670823,7554.78270823714,2021-09-09
CLIENT_000556,Company 557,Manufacturing,Enterprise,3822086488.5746,Canada,contact556@company556.com,+1-896-554-8768,https://company556.com,Conference,0.9699522568081103,101631.10312751704,2023-07-31
CLIENT_000557,Company 558,Technology,SMB,-1549312362.1146538,France,contact557@company557.com,+1-653-299-8104,https://company557.com,LinkedIn,0.5567961095611439,1448.6508590482795,2022-07-24
CLIENT_000558,Company 559,Education,Enterprise,1391128733.8595912,USA,contact558@company558.com,+1-931-690-6556,https://company558.com,LinkedIn,0.4798517440008189,102027.88950328744,2022-06-03
CLIENT_000559,Company 560,E-commerce,Mid-market,-907196429.8320268,USA,contact559@company559.com,+1-590-662-5334,https://company559.com,Partner,0.2059035592475933,78721.4016897855,2022-09-01
CLIENT_000560,Company 561,Manufacturing,SMB,-1244659442.96551,Germany,contact560@company560.com,+1-680-651-3553,https://company560.com,LinkedIn,0.3418570787346589,6984.992847075496,2023-09-22
CLIENT_000561,Company 562,Technology,SMB,1340266623.8627522,Germany,contact561@company561.com,+1-567-925-1241,https://company561.com,Conference,0.17129359039323921,5478.553632079542,2022-04-16
CLIENT_000562,Company 563,E-commerce,Mid-market,1572156134.7456942,UK,contact562@company562.com,+1-891-976-2724,https://company562.com,Partner,0.21472631870637965,77486.97411556393,2021-11-30
CLIENT_000563,Company 564,Manufacturing,Enterprise,26602061961.703514,Canada,contact563@company563.com,+1-935-582-3522,https://company563.com,LinkedIn,0.677408433847079,99051.85372252886,2023-07-30
CLIENT_000564,Company 565,E-commerce,SMB,862369891.2517687,UK,contact564@company564.com,+1-358-781-7587,https://company564.com,Referral,0.09980225992036751,3555.7318618693484,2021-11-07
CLIENT_000565,Company 566,Manufacturing,Mid-market,1969096537.5329525,UK,contact565@company565.com,+1-362-664-1753,https://company565.com,Website,0.9284382595692605,77263.5919727875,2024-02-06
CLIENT_000566,Company 567,Financial Services,Startup,25219614.551138952,France,contact566@company566.com,+1-970-339-1880,https://company566.com,Website,0.29667533881627967,-4670.099206358987,2022-03-15
CLIENT_000567,Company 568,Healthcare,SMB,-1319801332.3932052,France,contact567@company567.com,+1-805-796-8971,https://company567.com,LinkedIn,0.33447939399127347,6435.533537457779,2023-01-30
CLIENT_000568,Company 569,Financial Services,Mid-market,453478601.63554364,UK,contact568@company568.com,+1-756-762-3679,https://company568.com,Referral,0.47024631846362863,20957.850828133916,2024-11-30
CLIENT_000569,Company 570,Healthcare,Mid-market,124381198.55148898,UK,contact569@company569.com,+1-853-640-9523,https://company569.com,Conference,0.12201292048075361,49174.79473803182,2023-08-11
CLIENT_000570,Company 571,Technology,Startup,-11686346.311304444,USA,contact570@company570.com,+1-866-340-7548,https://company570.com,LinkedIn,0.09276920561355106,9063.770132594927,2021-11-03
CLIENT_000571,Company 572,Education,Enterprise,10435637625.313515,France,contact571@company571.com,+1-347-487-4876,https://company571.com,Website,1.026398530471065,96891.5584027795,2024-04-22
CLIENT_000572,Company 573,E-commerce,Enterprise,21856465956.561367,France,contact572@company572.com,+1-301-318-6812,https://company572.com,Cold Outreach,0.26279784487692975,100422.40309878385,2023-11-23
CLIENT_000573,Company 574,Technology,Startup,888474738.4095336,Canada,contact573@company573.com,+1-938-853-2065,https://company573.com,Conference,0.29160513038622726,1735.8915520419187,2024-06-26
CLIENT_000574,Company 575,Manufacturing,SMB,656364825.1339824,Australia,contact574@company574.com,+1-387-165-3105,https://company574.com,Cold Outreach,0.5864432303868494,2190.2129087762073,2024-07-31
CLIENT_000575,Company 576,E-commerce,Enterprise,50110410810.62877,UK,contact575@company575.com,+1-507-609-1685,https://company575.com,Cold Outreach,0.4697933425721588,100874.29627427936,2023-10-22
CLIENT_000576,Company 577,E-commerce,Enterprise,42095292113.644905,France,contact576@company576.com,+1-398-537-9508,https://company576.com,Referral,0.7080803190440956,98177.71385511095,2022-05-30
CLIENT_000577,Company 578,Education,SMB,-456473203.9782244,USA,contact577@company577.com,+1-786-574-6951,https://company577.com,Website,0.6720973892996638,9953.978691733055,2021-07-31
CLIENT_000578,Company 579,Manufacturing,SMB,563455924.1604959,Australia,contact578@company578.com,+1-467-524-6777,https://company578.com,LinkedIn,0.6711904854403022,341.84494842827553,2023-07-18
CLIENT_000579,Company 580,E-commerce,Enterprise,17945110567.642403,Germany,contact579@company579.com,+1-768-418-1402,https://company579.com,Cold Outreach,0.629121215933318,100732.29574996597,2024-02-12
CLIENT_000580,Company 581,E-commerce,Enterprise,50670396285.982254,Canada,contact580@company580.com,+1-232-285-4514,https://company580.com,Website,0.4596862611000025,95636.53985254982,2021-08-05
CLIENT_000581,Company 582,E-commerce,SMB,860102688.5748086,Germany,contact581@company581.com,+1-592-222-8348,https://company581.com,Cold Outreach,0.8970071382205719,10193.800985031274,2021-10-03
CLIENT_000582,Company 583,E-commerce,SMB,-489086755.91111636,Canada,contact582@company582.com,+1-952-393-3157,https://company582.com,Website,0.9696798512321383,342.84129468561696,2025-01-20
CLIENT_000583,Company 584,Manufacturing,SMB,-1381003708.793739,Germany,contact583@company583.com,+1-759-319-3589,https://company583.com,Cold Outreach,0.86398357417031,2214.4158164177447,2024-03-23
CLIENT_000584,Company 585,E-commerce,Startup,-1038884990.7790366,UK,contact584@company584.com,+1-256-519-7618,https://company584.com,Conference,0.8288612971481684,-4483.745026405162,2023-09-01
CLIENT_000585,Company 586,E-commerce,Enterprise,1567700785.883409,UK,contact585@company585.com,+1-776-841-1507,https://company585.com,LinkedIn,0.43799647112993123,99166.86844754929,2022-11-26
CLIENT_000586,Company 587,Manufacturing,Startup,-222787554.83042264,Canada,contact586@company586.com,+1-901-782-8930,https://company586.com,Conference,0.6793844558795895,349.52690687190534,2024-01-11
CLIENT_000587,Company 588,Financial Services,SMB,-823726525.2880685,Canada,contact587@company587.com,+1-924-731-5564,https://company587.com,Cold Outreach,0.41224788623453695,11726.740415928223,2023-11-09
CLIENT_000588,Company 589,Healthcare,Mid-market,-370940813.64249456,USA,contact588@company588.com,+1-232-426-5173,https://company588.com,LinkedIn,0.13807029683436411,29953.512996192127,2025-01-31
CLIENT_000589,Company 590,Financial Services,Startup,-3506811983.2247043,Germany,contact589@company589.com,+1-543-128-8890,https://company589.com,Partner,0.21235957953872542,-1041.6675289199438,2022-02-01
CLIENT_000590,Company 591,Healthcare,Enterprise,11474147106.33259,Canada,contact590@company590.com,+1-861-911-8953,https://company590.com,Referral,0.5231609565788932,96401.67409159076,2024-11-13
CLIENT_000591,Company 592,Education,Mid-market,-149560476.84121668,France,contact591@company591.com,+1-719-980-6639,https://company591.com,Conference,0.9113490753907366,85338.9398784895,2021-06-22
CLIENT_000592,Company 593,Financial Services,Enterprise,7013616155.071505,Australia,contact592@company592.com,+1-374-111-4290,https://company592.com,Referral,0.9281171425158496,104427.75487914601,2024-02-15
CLIENT_000593,Company 594,Manufacturing,Mid-market,547595933.6407926,UK,contact593@company593.com,+1-936-218-5849,https://company593.com,LinkedIn,0.23874215712625407,48104.04062522641,2021-09-24
CLIENT_000594,Company 595,Technology,Mid-market,-540696318.5197884,Germany,contact594@company594.com,+1-364-861-3100,https://company594.com,Website,0.3994943275007984,80559.91903152583,2023-11-23
CLIENT_000595,Company 596,Financial Services,SMB,111771661.9750437,Germany,contact595@company595.com,+1-331-340-7203,https://company595.com,Partner,0.5054534617000889,6581.157335083579,2021-08-29
CLIENT_000596,Company 597,Healthcare,Mid-market,-1554453513.4166203,Australia,contact596@company596.com,+1-739-315-5184,https://company596.com,Referral,0.706561572291166,39105.174560623906,2023-11-14
CLIENT_000597,Company 598,Financial Services,Enterprise,50920463563.14313,USA,contact597@company597.com,+1-499-334-5917,https://company597.com,LinkedIn,0.25590697168732357,88373.14850929513,2023-06-21
CLIENT_000598,Company 599,Healthcare,Startup,669354652.5025786,France,contact598@company598.com,+1-819-572-1522,https://company598.com,LinkedIn,0.39268259962619273,2051.494243051843,2024-09-30
CLIENT_000599,Company 600,Financial Services,Enterprise,19825042090.11526,Canada,contact599@company599.com,+1-203-869-4471,https://company599.com,Partner,0.5062772346221054,99001.81838435185,2023-01-15
CLIENT_000600,Company 601,Healthcare,Enterprise,3308770288.5216193,Australia,contact600@company600.com,+1-961-875-4688,https://company600.com,Website,0.7990926678297404,102213.33401983698,2021-07-13
CLIENT_000601,Company 602,Technology,Startup,1432494661.8318715,USA,contact601@company601.com,+1-464-754-8313,https://company601.com,Website,0.8450776162622264,5896.88980081078,2023-05-27
CLIENT_000602,Company 603,Financial Services,Mid-market,-1124172326.8221827,USA,contact602@company602.com,+1-290-635-4592,https://company602.com,Conference,0.5877585634832476,20748.808807267545,2023-01-23
CLIENT_000603,Company 604,Financial Services,Startup,1302957356.87389,Australia,contact603@company603.com,+1-930-999-5194,https://company603.com,Website,0.113340212658017,11178.47314557939,2022-12-10
CLIENT_000604,Company 605,Education,Mid-market,242672510.4230749,UK,contact604@company604.com,+1-297-185-4372,https://company604.com,Conference,0.9520316227424774,101792.58934257731,2024-10-10
