project_id,client_id,project_name,project_type,tech_stack,project_status,priority,start_date,planned_end_date,actual_end_date,budget_original,budget_current,hours_estimated,hours_actual,team_size,complexity_score
PROJECT_002740,CLIENT_002740,API Development Project 2741,API Development,Java/Spring/Oracle,Testing,Critical,2024-12-23,2025-12-29,,8173.342418845286,13381.291180257846,29.990834851934835,138.48845715518857,7.15671577471525,9.931525162177035
PROJECT_002741,CLIENT_002741,Web Application Project 2742,Web Application,Python/Django/MySQL,Completed,Low,2024-08-08,2025-04-18,2025-05-08,177344.38348149715,216436.6674723171,1287.5856965990672,944.0669254883883,6.037449661044638,6.9785204724260765
PROJECT_002742,CLIENT_002742,E-commerce Site Project 2743,E-commerce Site,React/Node.js/PostgreSQL,Planning,Critical,2025-01-26,2025-09-06,,142575.185790299,168041.2244630502,968.1228324563915,1010.8324727065224,5.092949479655631,6.099274041002218
PROJECT_002743,CLIENT_002743,AI/ML Solution Project 2744,AI/ML Solution,Python/Django/MySQL,Completed,High,2023-07-23,2024-06-27,2024-07-09,158533.56042165108,151487.21110266144,1058.4370987312216,1100.213676610573,7.971954359577831,10.368134969850392
PROJECT_002744,CLIENT_002744,DevOps Setup Project 2745,DevOps Setup,Python/Django/MySQL,Completed,Critical,2023-08-23,2024-02-26,2024-03-25,28375.050910950853,23602.9184885848,206.27670805103378,5.4861215197826425,4.054329274742722,3.7509018386154365
PROJECT_002745,CLIENT_002745,CRM System Project 2746,CRM System,React/Node.js/PostgreSQL,Completed,Medium,2024-04-11,2024-11-12,2024-11-06,106039.66209198543,131338.25392344885,679.5265320674861,731.9130118238405,3.994251354567327,5.330139292311569
PROJECT_002746,CLIENT_002746,Data Analytics Platform Project 2747,Data Analytics Platform,Python/Django/MySQL,Development,Low,2023-07-23,2024-04-23,,324330.5173186272,420075.7627260719,2129.2304518081787,2937.3952776126275,4.9231391646668134,6.901402141791701
PROJECT_002747,CLIENT_002747,Mobile App Project 2748,Mobile App,Python/Django/MySQL,Development,Low,2025-01-19,2025-10-13,,204074.24444786197,204072.61741317445,1315.5999491600282,1293.2340675144483,4.998864659764376,6.017104921024749
PROJECT_002748,CLIENT_002748,E-commerce Site Project 2749,E-commerce Site,React/Node.js/PostgreSQL,Testing,Low,2023-08-29,2024-04-08,,278550.1623364916,349390.6811710316,1928.571355208889,1730.7005919237479,4.006517648930655,5.900490193964328
PROJECT_002749,CLIENT_002749,CRM System Project 2750,CRM System,Java/Spring/Oracle,Development,Medium,2024-11-18,2025-07-22,,196395.13099049346,213662.6410785154,1413.6772519122696,1455.3201646675623,3.4620025884103387,6.964127157388591
PROJECT_002750,CLIENT_002750,E-commerce Site Project 2751,E-commerce Site,React/Node.js/PostgreSQL,Planning,Critical,2024-11-23,2025-03-08,,5249.132277591452,-2757.416944689916,153.09286178097182,169.18688856346145,4.2238502634026736,1.5572520406698167
PROJECT_002751,CLIENT_002751,Data Analytics Platform Project 2752,Data Analytics Platform,Python/Django/MySQL,Planning,High,2025-04-02,2025-07-18,,25661.182705333602,35253.58520521858,97.46648777396626,56.003531032595326,1.9101369312293472,2.1757721379493216
PROJECT_002752,CLIENT_002752,Web Application Project 2753,Web Application,Python/Django/MySQL,Planning,Critical,2024-04-12,2024-08-09,,9224.501959459936,-6206.82566201796,18.358348954736183,191.65948337425715,1.8973090471367353,2.050046168610711
PROJECT_002753,CLIENT_002753,AI/ML Solution Project 2754,AI/ML Solution,React/Node.js/PostgreSQL,Discovery,Critical,2024-09-08,2025-03-31,,83390.69748451366,88699.81512473538,627.2233669512996,511.13001144344827,3.2358517714762898,4.741876127982239
PROJECT_002754,CLIENT_002754,Web Application Project 2755,Web Application,Python/Django/MySQL,Discovery,Medium,2023-08-18,2024-02-03,,144530.00692870558,190800.84375076502,1104.5112969566874,1226.1551177820375,4.782192596708618,5.0839228886943015
PROJECT_002755,CLIENT_002755,DevOps Setup Project 2756,DevOps Setup,Python/Django/MySQL,Testing,Medium,2024-05-04,2025-04-09,,569988.8146206769,694555.9384946647,3441.148521127285,4161.963122398184,7.067820100673349,10.00327733821224
PROJECT_002756,CLIENT_002756,DevOps Setup Project 2757,DevOps Setup,Python/Django/MySQL,Development,Medium,2023-10-01,2024-06-26,,324758.08498064074,401476.52647054114,2162.787862541762,2407.8980674791155,5.173237944775103,6.4590245021612755
PROJECT_002757,CLIENT_002757,E-commerce Site Project 2758,E-commerce Site,React/Node.js/PostgreSQL,Planning,Medium,2023-08-27,2024-08-30,,16643.581126533947,26906.39399243551,129.44075390535664,92.76717569136184,6.203848312230217,10.51179488200534
PROJECT_002758,CLIENT_002758,E-commerce Site Project 2759,E-commerce Site,Java/Spring/Oracle,Planning,High,2023-10-10,2024-04-25,,96358.11148536859,118983.83984033349,414.15088838228405,533.0080582427372,4.639469566711255,4.961232006782133
PROJECT_002759,CLIENT_002759,E-commerce Site Project 2760,E-commerce Site,Python/Django/MySQL,Testing,High,2024-03-10,2024-09-02,,43055.00858686409,47140.77733615899,206.69599846165085,242.10151856511087,3.827296263916673,2.7544457333074552
PROJECT_002760,CLIENT_002760,E-commerce Site Project 2761,E-commerce Site,React/Node.js/PostgreSQL,Development,Critical,2024-09-03,2024-12-20,,14512.596140413776,55024.80922283515,144.869187219045,110.98888240450327,3.0729571894104146,0.8819627792559032
PROJECT_002761,CLIENT_002761,Data Analytics Platform Project 2762,Data Analytics Platform,Java/Spring/Oracle,Planning,Critical,2023-07-24,2023-12-07,,60912.698057069996,79948.78844338653,413.3811668427736,429.49274900674413,3.7026374577357113,1.809876138555336
PROJECT_002762,CLIENT_002762,Mobile App Project 2763,Mobile App,Python/Django/MySQL,Discovery,Low,2024-06-17,2025-05-29,,41363.17864312036,-32902.76837965974,-53.859682802668374,73.79686366231914,6.111027451552911,8.671036452926451
PROJECT_002763,CLIENT_002763,Web Application Project 2764,Web Application,React/Node.js/PostgreSQL,Planning,Medium,2023-11-25,2024-10-18,,395658.4725849512,421926.8318842651,2492.5334627123684,2679.8582735410755,6.273035472466175,8.350530614836872
PROJECT_002764,CLIENT_002764,E-commerce Site Project 2765,E-commerce Site,React/Node.js/PostgreSQL,Deployment,Low,2024-05-18,2025-06-11,,22159.23442148871,12228.775519084269,109.88403022714351,179.32715457810852,6.1709186549496895,10.041480870081617
PROJECT_002765,CLIENT_002765,Data Analytics Platform Project 2766,Data Analytics Platform,Python/Django/MySQL,Development,Medium,2023-10-15,2024-02-29,,227467.10339173558,217534.86111930016,1273.834496890735,1469.9672593323307,4.91555431529358,4.357875007885449
PROJECT_002766,CLIENT_002766,E-commerce Site Project 2767,E-commerce Site,Java/Spring/Oracle,Deployment,Low,2024-11-04,2025-09-08,,126835.17545644256,115276.68125649418,921.2765964841979,898.9943959779648,5.779077069609434,7.93870756216376
PROJECT_002767,CLIENT_002767,Web Application Project 2768,Web Application,Java/Spring/Oracle,Deployment,Medium,2024-06-03,2024-09-27,,124061.70455506562,90130.4366472206,683.5182516557157,860.6263226409459,3.960022336108255,1.877493178892025
PROJECT_002768,CLIENT_002768,Data Analytics Platform Project 2769,Data Analytics Platform,React/Node.js/PostgreSQL,Development,High,2024-11-06,2025-07-27,,22530.943981482,5095.076378219499,-25.66204113717076,46.85452327041199,4.0270072789631035,7.188292258034064
PROJECT_002769,CLIENT_002769,DevOps Setup Project 2770,DevOps Setup,React/Node.js/PostgreSQL,Testing,Low,2024-11-14,2025-10-23,,60101.954318088436,17961.56435885723,279.63317908744995,208.37239931163194,8.03818801866847,10.308284152725356
PROJECT_002770,CLIENT_002770,DevOps Setup Project 2771,DevOps Setup,React/Node.js/PostgreSQL,Deployment,Critical,2025-03-15,2025-06-30,,25410.631712493625,27784.07791264182,166.9245814207332,440.5219796860231,1.9668351969420153,1.8330998102002378
PROJECT_002771,CLIENT_002771,Mobile App Project 2772,Mobile App,Java/Spring/Oracle,Development,Low,2023-06-14,2024-01-21,,330954.7987419008,331299.91279331176,2122.253127243049,2214.9024456291886,4.275550348359362,6.017493921025203
PROJECT_002772,CLIENT_002772,API Development Project 2773,API Development,Python/Django/MySQL,Planning,Medium,2024-01-03,2024-07-21,,-10170.582378424857,5718.731289935102,114.13350316111318,225.25406549317307,3.2416716023248875,5.361872531521494
PROJECT_002773,CLIENT_002773,E-commerce Site Project 2774,E-commerce Site,Java/Spring/Oracle,Development,Critical,2023-10-20,2024-05-21,,16335.708539731926,6567.577645409274,116.93974222003156,-57.89431532028826,5.13297185361045,4.762800510297612
PROJECT_002774,CLIENT_002774,CRM System Project 2775,CRM System,Python/Django/MySQL,Discovery,Critical,2023-10-14,2024-06-21,,175811.8435547364,196028.76029179222,1100.9511430450768,680.5179449248236,3.9744497740714113,5.895045648768501
PROJECT_002775,CLIENT_002775,Web Application Project 2776,Web Application,Python/Django/MySQL,Discovery,Critical,2024-10-08,2025-07-09,,31025.741455447118,24228.96861402229,140.96648876241255,154.9280499697564,4.17723354078292,7.008751021291033
PROJECT_002776,CLIENT_002776,E-commerce Site Project 2777,E-commerce Site,React/Node.js/PostgreSQL,Deployment,Critical,2025-02-21,2026-01-06,,265725.3686462855,277666.0614336324,1803.2856661567696,2393.4995157986746,8.221552264453441,9.98143974267055
PROJECT_002777,CLIENT_002777,Web Application Project 2778,Web Application,Java/Spring/Oracle,Development,Low,2023-09-15,2024-02-05,,217181.06411233294,302664.4076210399,1506.9612394228293,1188.6282502299468,2.7369251528682663,3.0907330965085484
PROJECT_002778,CLIENT_002778,E-commerce Site Project 2779,E-commerce Site,Python/Django/MySQL,Development,Low,2025-04-10,2025-10-08,,11748.206057745407,30981.94795537525,87.4382694626853,35.32344590780933,4.115290256488914,5.284172673278526
PROJECT_002779,CLIENT_002779,Data Analytics Platform Project 2780,Data Analytics Platform,Java/Spring/Oracle,Completed,Low,2024-04-30,2024-09-26,2024-10-22,4970.14379235886,5892.524057020046,76.79894837511819,57.78759221342299,3.8410152631582655,2.1804146826960156
PROJECT_002780,CLIENT_002780,Web Application Project 2781,Web Application,Java/Spring/Oracle,Discovery,Low,2024-05-15,2024-09-13,,-10786.381566346885,40120.68414444968,-2.0683699257054826,60.14837588372109,4.133161087588541,2.7239743169619013
PROJECT_002781,CLIENT_002781,AI/ML Solution Project 2782,AI/ML Solution,Python/Django/MySQL,Completed,High,2024-10-27,2025-09-13,2025-10-07,29408.101058083645,26910.48449311938,18.55575867807849,182.04147697989836,7.066971674165585,7.9205365714136695
PROJECT_002782,CLIENT_002782,AI/ML Solution Project 2783,AI/ML Solution,Python/Django/MySQL,Deployment,High,2025-04-22,2026-03-03,,160877.64885497067,130804.58654002562,886.578349901757,1486.534052954693,4.840402056493479,7.848197942734197
PROJECT_002783,CLIENT_002783,Data Analytics Platform Project 2784,Data Analytics Platform,React/Node.js/PostgreSQL,Discovery,High,2023-06-03,2024-01-07,,-15504.631345470898,-4561.0404954575715,112.50750858966428,85.33415131813301,4.112844753953961,5.17304826143129
PROJECT_002784,CLIENT_002784,AI/ML Solution Project 2785,AI/ML Solution,Java/Spring/Oracle,Testing,Low,2023-10-12,2024-04-06,,91585.85143947334,2156.390605504428,415.44785507906505,559.6260331018954,4.723702238835953,4.842702545040832
PROJECT_002785,CLIENT_002785,Data Analytics Platform Project 2786,Data Analytics Platform,React/Node.js/PostgreSQL,Development,Low,2023-06-10,2023-11-07,,16161.280392039676,34551.42322491467,212.68918941691703,177.64826095282365,4.0188309718056106,3.4498638963225727
PROJECT_002786,CLIENT_002786,DevOps Setup Project 2787,DevOps Setup,Java/Spring/Oracle,Planning,High,2025-02-09,2025-09-05,,14949.379926355406,15702.026337991396,63.07622774917476,-41.884516284422915,3.9649626605933137,4.802141544680139
PROJECT_002787,CLIENT_002787,Mobile App Project 2788,Mobile App,Python/Django/MySQL,Testing,Critical,2023-06-22,2023-09-02,,37614.27851568628,3829.2180428888933,147.43519046330542,224.3843090748988,3.1129752104419235,1.3558502452466163
PROJECT_002788,CLIENT_002788,E-commerce Site Project 2789,E-commerce Site,Python/Django/MySQL,Planning,High,2023-11-08,2024-04-22,,35235.178463240765,69866.79401908017,349.9245483430104,437.2769429468757,2.253191661088323,3.123882543598984
PROJECT_002789,CLIENT_002789,AI/ML Solution Project 2790,AI/ML Solution,React/Node.js/PostgreSQL,Discovery,High,2023-09-23,2024-04-18,,2890.5722499036765,13231.376495432225,68.65486982915782,240.76854677669687,3.837749297087037,4.007278944935898
PROJECT_002790,CLIENT_002790,E-commerce Site Project 2791,E-commerce Site,Java/Spring/Oracle,Testing,Low,2024-07-17,2025-01-11,,247.7099271607549,2922.267279236627,16.44656072035515,29.915929146419632,2.8989654704938226,4.383791833456216
PROJECT_002791,CLIENT_002791,Mobile App Project 2792,Mobile App,Java/Spring/Oracle,Testing,Medium,2025-04-26,2025-09-07,,27981.145318989424,293.3745528429972,319.08881155012136,198.3544205567039,4.055608375030915,3.3324751823447136
PROJECT_002792,CLIENT_002792,CRM System Project 2793,CRM System,Java/Spring/Oracle,Testing,Critical,2025-01-05,2025-07-30,,8831.07769893928,-4562.6490012792565,17.67341524288829,284.3900768775736,4.32661820528391,6.240645464970711
PROJECT_002793,CLIENT_002793,E-commerce Site Project 2794,E-commerce Site,React/Node.js/PostgreSQL,Discovery,Medium,2023-06-17,2023-08-18,,23123.3346428836,7671.556634725658,65.29928203074864,-5.394216411877217,1.1700862279833177,0.946766380198119
PROJECT_002794,CLIENT_002794,Data Analytics Platform Project 2795,Data Analytics Platform,Java/Spring/Oracle,Completed,Low,2023-11-08,2024-09-21,2024-08-25,29936.476845215748,27794.68086796411,133.5781331842453,304.2318025299783,8.128946157901764,10.2948186785958
PROJECT_002795,CLIENT_002795,Web Application Project 2796,Web Application,Java/Spring/Oracle,Testing,High,2024-05-05,2025-05-12,,261958.5605903878,333960.37706114113,1637.213816213013,2095.0085618423877,8.011942103774393,10.027526668821405
PROJECT_002796,CLIENT_002796,DevOps Setup Project 2797,DevOps Setup,Java/Spring/Oracle,Testing,Low,2024-10-26,2025-10-11,,22883.284240102454,32383.626945850072,196.10600578840416,176.17443534718322,6.797314786778546,8.69735213664491
PROJECT_002797,CLIENT_002797,Data Analytics Platform Project 2798,Data Analytics Platform,Python/Django/MySQL,Development,High,2024-05-14,2025-01-26,,95892.28983344726,112938.36138438882,493.9359179630718,652.0760007815566,5.005182126701948,5.814699431013963
PROJECT_002798,CLIENT_002798,Web Application Project 2799,Web Application,Python/Django/MySQL,Discovery,Medium,2023-11-18,2024-07-13,,24299.384183963502,11377.44027983945,78.8083892198924,162.38026229673193,6.096087569977103,6.03229453859431
PROJECT_002799,CLIENT_002799,Web Application Project 2800,Web Application,React/Node.js/PostgreSQL,Deployment,High,2023-11-13,2024-02-01,,-12874.897915467945,10770.829146254497,15.851874708152534,135.55166728890788,3.842119986569879,2.1046719001245533
PROJECT_002800,CLIENT_002800,AI/ML Solution Project 2801,AI/ML Solution,Java/Spring/Oracle,Completed,Critical,2024-07-28,2025-01-05,2025-02-12,199515.98584713487,192281.01031939287,1133.54467789469,1487.4941009243134,2.2042987949908563,2.9007149391475058
PROJECT_002801,CLIENT_002801,Data Analytics Platform Project 2802,Data Analytics Platform,Python/Django/MySQL,Deployment,Medium,2023-09-10,2024-08-07,,111762.0313706229,126206.9773708895,578.8993976337194,723.864817608213,5.152683194963212,9.33802529067976
PROJECT_002802,CLIENT_002802,E-commerce Site Project 2803,E-commerce Site,Java/Spring/Oracle,Discovery,Low,2024-07-21,2025-02-01,,231008.52638109637,254713.88743052544,1616.222722342788,2196.207114431829,2.769258139883951,3.823607082066357
PROJECT_002803,CLIENT_002803,DevOps Setup Project 2804,DevOps Setup,Java/Spring/Oracle,Discovery,Critical,2023-08-03,2023-12-18,,1988.0154097467166,35333.57930788996,-30.461762640819927,-41.4330778699733,1.9142344399534574,2.1611789657311413
PROJECT_002804,CLIENT_002804,Web Application Project 2805,Web Application,Python/Django/MySQL,Discovery,High,2024-12-26,2025-05-19,,1839.9740120270571,19039.0308209762,-42.16950728103768,99.0639572324442,4.757731058619363,3.765998107326422
PROJECT_002805,CLIENT_002805,API Development Project 2806,API Development,Java/Spring/Oracle,Planning,High,2025-03-01,2025-08-05,,96243.97325455214,59939.87587610553,500.69943389371247,323.787994649433,2.1590358957625124,3.1616324059521324
PROJECT_002806,CLIENT_002806,DevOps Setup Project 2807,DevOps Setup,Java/Spring/Oracle,Deployment,Critical,2024-07-03,2025-04-17,,25070.185599534263,3384.5118838315393,22.53454658106415,147.77636767441615,6.99428947870016,8.353006125985946
PROJECT_002807,CLIENT_002807,Web Application Project 2808,Web Application,Java/Spring/Oracle,Development,Critical,2024-08-17,2025-02-09,,21354.957824618294,-5344.826515426905,-27.442825957820077,30.87428690644378,3.876381215651199,3.682942641419183
PROJECT_002808,CLIENT_002808,CRM System Project 2809,CRM System,Python/Django/MySQL,Discovery,Low,2024-06-27,2025-01-10,,179920.11095181436,216743.61303979694,1159.5470087016222,1332.9941135205574,4.930737081105663,4.447855519909706
PROJECT_002809,CLIENT_002809,API Development Project 2810,API Development,Python/Django/MySQL,Completed,Critical,2024-07-03,2024-10-24,2024-10-28,80432.73522150729,88919.9390001932,562.4844811828276,511.6052327760315,2.0699787277395125,0.9613657870153594
