assignment_id,project_id,member_id,role_on_project,hours_allocated,hours_logged,start_date,end_date
ASN_001029,PROJECT_000343,MEMBER_000093,Developer,177,103,2025-02-24,
ASN_001030,PROJECT_000343,MEMBER_000015,Support,129,176,2025-02-24,
ASN_001031,PROJECT_000343,MEMBER_000024,Developer,111,118,2025-02-24,
ASN_001032,PROJECT_000344,MEMBER_000131,Lead,114,215,2023-09-03,
ASN_001033,PROJECT_000344,MEMBER_000055,Lead,64,99,2023-09-03,
ASN_001034,PROJECT_000344,MEMBER_000084,Developer,28,215,2023-09-03,
ASN_001035,PROJECT_000345,MEMBER_000068,Support,68,71,2023-08-20,
ASN_001036,PROJECT_000345,MEMBER_000044,Support,149,215,2023-08-20,
ASN_001037,PROJECT_000345,MEMBER_000057,Developer,179,216,2023-08-20,
ASN_001038,PROJECT_000346,MEMBER_000131,Developer,152,89,2023-08-03,
ASN_001039,PROJECT_000346,MEMBER_000011,Support,36,12,2023-08-03,
ASN_001040,PROJECT_000346,MEMBER_000002,Developer,191,72,2023-08-03,
ASN_001041,PROJECT_000347,MEMBER_000015,Support,154,36,2025-02-28,
ASN_001042,PROJECT_000347,MEMBER_000013,Lead,58,147,2025-02-28,
ASN_001043,PROJECT_000347,MEMBER_000052,Support,53,60,2025-02-28,
ASN_001044,PROJECT_000348,MEMBER_000116,Support,32,203,2023-06-20,
ASN_001045,PROJECT_000348,MEMBER_000046,Developer,174,24,2023-06-20,
ASN_001046,PROJECT_000348,MEMBER_000115,Support,35,47,2023-06-20,
ASN_001047,PROJECT_000349,MEMBER_000100,Lead,95,184,2024-04-12,2025-01-21
ASN_001048,PROJECT_000349,MEMBER_000079,Developer,50,54,2024-04-12,2025-01-21
ASN_001049,PROJECT_000349,MEMBER_000108,Developer,150,108,2024-04-12,2025-01-21
ASN_001050,PROJECT_000350,MEMBER_000124,Support,199,13,2024-08-25,
ASN_001051,PROJECT_000350,MEMBER_000108,Developer,50,237,2024-08-25,
ASN_001052,PROJECT_000350,MEMBER_000007,Lead,85,185,2024-08-25,
ASN_001053,PROJECT_000351,MEMBER_000017,Support,71,124,2023-06-28,
ASN_001054,PROJECT_000351,MEMBER_000042,Lead,183,226,2023-06-28,
ASN_001055,PROJECT_000351,MEMBER_000128,Support,173,243,2023-06-28,
ASN_001056,PROJECT_000352,MEMBER_000113,Support,176,169,2024-10-06,
ASN_001057,PROJECT_000352,MEMBER_000086,Lead,195,16,2024-10-06,
ASN_001058,PROJECT_000352,MEMBER_000033,Support,159,88,2024-10-06,
ASN_001059,PROJECT_000353,MEMBER_000108,Developer,104,151,2023-06-28,
ASN_001060,PROJECT_000353,MEMBER_000061,Developer,167,59,2023-06-28,
ASN_001061,PROJECT_000353,MEMBER_000032,Support,34,61,2023-06-28,
ASN_001062,PROJECT_000354,MEMBER_000073,Developer,44,30,2024-01-25,
ASN_001063,PROJECT_000354,MEMBER_000063,Lead,129,156,2024-01-25,
ASN_001064,PROJECT_000354,MEMBER_000040,Support,43,232,2024-01-25,
ASN_001065,PROJECT_000355,MEMBER_000063,Developer,26,126,2024-07-05,
ASN_001066,PROJECT_000355,MEMBER_000020,Support,42,27,2024-07-05,
ASN_001067,PROJECT_000355,MEMBER_000096,Developer,78,71,2024-07-05,
ASN_001068,PROJECT_000356,MEMBER_000102,Support,24,225,2024-08-01,
ASN_001069,PROJECT_000356,MEMBER_000114,Developer,196,66,2024-08-01,
ASN_001070,PROJECT_000356,MEMBER_000126,Developer,67,35,2024-08-01,
ASN_001071,PROJECT_000357,MEMBER_000006,Support,188,199,2025-01-11,
ASN_001072,PROJECT_000357,MEMBER_000083,Support,36,159,2025-01-11,
ASN_001073,PROJECT_000357,MEMBER_000054,Developer,105,108,2025-01-11,
ASN_001074,PROJECT_000358,MEMBER_000087,Developer,141,213,2025-01-29,
ASN_001075,PROJECT_000358,MEMBER_000077,Developer,107,185,2025-01-29,
ASN_001076,PROJECT_000358,MEMBER_000086,Lead,129,121,2025-01-29,
ASN_001077,PROJECT_000359,MEMBER_000001,Developer,176,186,2024-08-22,
ASN_001078,PROJECT_000359,MEMBER_000127,Lead,198,117,2024-08-22,
ASN_001079,PROJECT_000359,MEMBER_000077,Lead,68,131,2024-08-22,
ASN_001080,PROJECT_000360,MEMBER_000079,Developer,52,162,2024-10-30,
ASN_001081,PROJECT_000360,MEMBER_000075,Support,59,212,2024-10-30,
ASN_001082,PROJECT_000360,MEMBER_000012,Lead,88,60,2024-10-30,
ASN_001083,PROJECT_000361,MEMBER_000086,Developer,184,57,2024-03-16,
ASN_001084,PROJECT_000361,MEMBER_000092,Support,42,135,2024-03-16,
ASN_001085,PROJECT_000361,MEMBER_000068,Developer,66,142,2024-03-16,
ASN_001086,PROJECT_000362,MEMBER_000079,Developer,173,42,2024-08-12,
ASN_001087,PROJECT_000362,MEMBER_000067,Developer,187,139,2024-08-12,
ASN_001088,PROJECT_000362,MEMBER_000070,Support,198,226,2024-08-12,
ASN_001089,PROJECT_000363,MEMBER_000030,Support,174,247,2024-12-29,2025-08-05
ASN_001090,PROJECT_000363,MEMBER_000119,Lead,122,70,2024-12-29,2025-08-05
ASN_001091,PROJECT_000363,MEMBER_000027,Support,20,23,2024-12-29,2025-08-05
ASN_001092,PROJECT_000364,MEMBER_000000,Developer,131,206,2024-04-30,
ASN_001093,PROJECT_000364,MEMBER_000071,Lead,155,108,2024-04-30,
ASN_001094,PROJECT_000364,MEMBER_000067,Lead,107,210,2024-04-30,
ASN_001095,PROJECT_000365,MEMBER_000101,Developer,91,53,2024-05-09,
ASN_001096,PROJECT_000365,MEMBER_000061,Support,74,213,2024-05-09,
ASN_001097,PROJECT_000365,MEMBER_000009,Support,170,159,2024-05-09,
ASN_001098,PROJECT_000366,MEMBER_000112,Lead,128,196,2023-12-09,
ASN_001099,PROJECT_000366,MEMBER_000102,Developer,189,222,2023-12-09,
ASN_001100,PROJECT_000366,MEMBER_000044,Support,66,71,2023-12-09,
ASN_001101,PROJECT_000367,MEMBER_000087,Developer,79,183,2023-06-08,
ASN_001102,PROJECT_000367,MEMBER_000019,Lead,66,161,2023-06-08,
ASN_001103,PROJECT_000367,MEMBER_000040,Lead,148,161,2023-06-08,
ASN_001104,PROJECT_000368,MEMBER_000047,Lead,116,168,2024-12-20,
ASN_001105,PROJECT_000368,MEMBER_000084,Lead,39,75,2024-12-20,
ASN_001106,PROJECT_000368,MEMBER_000069,Lead,49,212,2024-12-20,
ASN_001107,PROJECT_000369,MEMBER_000104,Developer,148,18,2024-08-09,
ASN_001108,PROJECT_000369,MEMBER_000018,Support,26,209,2024-08-09,
ASN_001109,PROJECT_000369,MEMBER_000005,Developer,118,158,2024-08-09,
ASN_001110,PROJECT_000370,MEMBER_000075,Lead,187,158,2025-01-24,2025-08-11
ASN_001111,PROJECT_000370,MEMBER_000116,Lead,103,192,2025-01-24,2025-08-11
ASN_001112,PROJECT_000370,MEMBER_000107,Developer,191,143,2025-01-24,2025-08-11
ASN_001113,PROJECT_000371,MEMBER_000051,Lead,52,182,2024-02-23,2024-08-13
ASN_001114,PROJECT_000371,MEMBER_000096,Support,63,230,2024-02-23,2024-08-13
ASN_001115,PROJECT_000371,MEMBER_000131,Developer,78,31,2024-02-23,2024-08-13
ASN_001116,PROJECT_000372,MEMBER_000127,Lead,47,20,2024-11-19,
ASN_001117,PROJECT_000372,MEMBER_000016,Lead,90,57,2024-11-19,
ASN_001118,PROJECT_000372,MEMBER_000086,Developer,54,221,2024-11-19,
ASN_001119,PROJECT_000373,MEMBER_000025,Developer,48,232,2023-06-21,2023-11-29
ASN_001120,PROJECT_000373,MEMBER_000070,Developer,49,184,2023-06-21,2023-11-29
ASN_001121,PROJECT_000373,MEMBER_000078,Developer,168,217,2023-06-21,2023-11-29
ASN_001122,PROJECT_000374,MEMBER_000109,Lead,102,82,2024-08-26,
ASN_001123,PROJECT_000374,MEMBER_000065,Lead,111,232,2024-08-26,
ASN_001124,PROJECT_000374,MEMBER_000083,Lead,195,118,2024-08-26,
ASN_001125,PROJECT_000375,MEMBER_000067,Developer,164,158,2023-07-16,
ASN_001126,PROJECT_000375,MEMBER_000041,Lead,120,168,2023-07-16,
ASN_001127,PROJECT_000375,MEMBER_000103,Support,190,20,2023-07-16,
ASN_001128,PROJECT_000376,MEMBER_000100,Developer,160,70,2025-04-13,
ASN_001129,PROJECT_000376,MEMBER_000068,Support,165,88,2025-04-13,
ASN_001130,PROJECT_000376,MEMBER_000123,Lead,94,126,2025-04-13,
ASN_001131,PROJECT_000377,MEMBER_000037,Developer,76,232,2024-07-27,
ASN_001132,PROJECT_000377,MEMBER_000060,Support,27,39,2024-07-27,
ASN_001133,PROJECT_000377,MEMBER_000113,Lead,115,22,2024-07-27,
ASN_001134,PROJECT_000378,MEMBER_000068,Lead,115,111,2023-07-06,
ASN_001135,PROJECT_000378,MEMBER_000029,Support,50,27,2023-07-06,
ASN_001136,PROJECT_000378,MEMBER_000062,Lead,154,49,2023-07-06,
ASN_001137,PROJECT_000379,MEMBER_000109,Developer,92,11,2023-10-22,
ASN_001138,PROJECT_000379,MEMBER_000094,Support,25,65,2023-10-22,
ASN_001139,PROJECT_000379,MEMBER_000038,Lead,158,208,2023-10-22,
ASN_001140,PROJECT_000380,MEMBER_000055,Lead,154,83,2023-10-20,
ASN_001141,PROJECT_000380,MEMBER_000029,Developer,67,115,2023-10-20,
ASN_001142,PROJECT_000380,MEMBER_000124,Developer,26,226,2023-10-20,
ASN_001143,PROJECT_000381,MEMBER_000093,Developer,141,64,2024-10-07,
ASN_001144,PROJECT_000381,MEMBER_000103,Support,92,236,2024-10-07,
ASN_001145,PROJECT_000381,MEMBER_000130,Developer,194,187,2024-10-07,
ASN_001146,PROJECT_000382,MEMBER_000054,Lead,46,40,2023-08-12,
ASN_001147,PROJECT_000382,MEMBER_000053,Lead,40,212,2023-08-12,
ASN_001148,PROJECT_000382,MEMBER_000030,Developer,81,68,2023-08-12,
ASN_001149,PROJECT_000383,MEMBER_000084,Support,151,134,2023-11-15,2024-04-25
ASN_001150,PROJECT_000383,MEMBER_000027,Lead,129,187,2023-11-15,2024-04-25
ASN_001151,PROJECT_000383,MEMBER_000022,Lead,185,123,2023-11-15,2024-04-25
ASN_001152,PROJECT_000384,MEMBER_000038,Support,71,128,2023-12-24,
ASN_001153,PROJECT_000384,MEMBER_000044,Lead,153,51,2023-12-24,
ASN_001154,PROJECT_000384,MEMBER_000098,Developer,128,47,2023-12-24,
ASN_001155,PROJECT_000385,MEMBER_000040,Support,93,196,2024-09-08,
ASN_001156,PROJECT_000385,MEMBER_000065,Support,123,96,2024-09-08,
ASN_001157,PROJECT_000385,MEMBER_000118,Support,76,221,2024-09-08,
ASN_001158,PROJECT_000386,MEMBER_000114,Developer,30,225,2023-07-05,
ASN_001159,PROJECT_000386,MEMBER_000122,Support,47,85,2023-07-05,
ASN_001160,PROJECT_000386,MEMBER_000004,Support,152,58,2023-07-05,
ASN_001161,PROJECT_000387,MEMBER_000115,Support,157,248,2023-08-18,
ASN_001162,PROJECT_000387,MEMBER_000016,Support,194,38,2023-08-18,
ASN_001163,PROJECT_000387,MEMBER_000079,Lead,137,146,2023-08-18,
ASN_001164,PROJECT_000388,MEMBER_000076,Support,121,227,2024-12-14,
ASN_001165,PROJECT_000388,MEMBER_000096,Support,104,18,2024-12-14,
ASN_001166,PROJECT_000388,MEMBER_000087,Support,60,249,2024-12-14,
ASN_001167,PROJECT_000389,MEMBER_000015,Lead,26,240,2023-07-19,
ASN_001168,PROJECT_000389,MEMBER_000124,Support,171,75,2023-07-19,
ASN_001169,PROJECT_000389,MEMBER_000055,Developer,48,27,2023-07-19,
ASN_001170,PROJECT_000390,MEMBER_000117,Support,125,82,2024-05-26,2024-08-21
ASN_001171,PROJECT_000390,MEMBER_000084,Lead,126,165,2024-05-26,2024-08-21
ASN_001172,PROJECT_000390,MEMBER_000021,Developer,192,120,2024-05-26,2024-08-21
ASN_001173,PROJECT_000391,MEMBER_000020,Developer,92,10,2024-07-18,
ASN_001174,PROJECT_000391,MEMBER_000041,Developer,69,83,2024-07-18,
ASN_001175,PROJECT_000391,MEMBER_000034,Lead,66,47,2024-07-18,
ASN_001176,PROJECT_000392,MEMBER_000064,Support,157,247,2024-12-12,
ASN_001177,PROJECT_000392,MEMBER_000015,Lead,20,128,2024-12-12,
ASN_001178,PROJECT_000392,MEMBER_000071,Developer,184,67,2024-12-12,
ASN_001179,PROJECT_000393,MEMBER_000065,Lead,50,18,2023-12-03,
ASN_001180,PROJECT_000393,MEMBER_000034,Support,26,33,2023-12-03,
ASN_001181,PROJECT_000393,MEMBER_000036,Lead,37,118,2023-12-03,
ASN_001182,PROJECT_000394,MEMBER_000085,Support,131,126,2024-02-25,
ASN_001183,PROJECT_000394,MEMBER_000061,Developer,92,159,2024-02-25,
ASN_001184,PROJECT_000394,MEMBER_000017,Support,76,111,2024-02-25,
ASN_001185,PROJECT_000395,MEMBER_000044,Developer,124,204,2023-08-22,
ASN_001186,PROJECT_000395,MEMBER_000064,Support,142,242,2023-08-22,
ASN_001187,PROJECT_000395,MEMBER_000028,Developer,104,97,2023-08-22,
ASN_001188,PROJECT_000396,MEMBER_000087,Lead,187,164,2023-10-28,
ASN_001189,PROJECT_000396,MEMBER_000065,Support,71,196,2023-10-28,
ASN_001190,PROJECT_000396,MEMBER_000083,Developer,55,13,2023-10-28,
ASN_001191,PROJECT_000397,MEMBER_000084,Developer,105,48,2023-10-12,
ASN_001192,PROJECT_000397,MEMBER_000040,Lead,192,148,2023-10-12,
ASN_001193,PROJECT_000397,MEMBER_000053,Support,34,94,2023-10-12,
ASN_001194,PROJECT_000398,MEMBER_000105,Developer,86,218,2023-09-24,
ASN_001195,PROJECT_000398,MEMBER_000047,Lead,105,50,2023-09-24,
ASN_001196,PROJECT_000398,MEMBER_000090,Developer,20,185,2023-09-24,
ASN_001197,PROJECT_000399,MEMBER_000028,Support,52,118,2023-06-21,2024-02-11
ASN_001198,PROJECT_000399,MEMBER_000110,Lead,197,35,2023-06-21,2024-02-11
ASN_001199,PROJECT_000399,MEMBER_000123,Support,57,236,2023-06-21,2024-02-11
ASN_001200,PROJECT_000400,MEMBER_000119,Support,135,218,2024-07-31,
ASN_001201,PROJECT_000400,MEMBER_000032,Developer,187,205,2024-07-31,
ASN_001202,PROJECT_000400,MEMBER_000028,Support,164,159,2024-07-31,
ASN_001203,PROJECT_000401,MEMBER_000035,Lead,80,129,2024-09-23,
ASN_001204,PROJECT_000401,MEMBER_000008,Developer,31,161,2024-09-23,
ASN_001205,PROJECT_000401,MEMBER_000020,Lead,58,60,2024-09-23,
ASN_001206,PROJECT_000402,MEMBER_000070,Developer,138,40,2024-09-22,
ASN_001207,PROJECT_000402,MEMBER_000068,Developer,154,225,2024-09-22,
ASN_001208,PROJECT_000402,MEMBER_000126,Developer,57,249,2024-09-22,
ASN_001209,PROJECT_000403,MEMBER_000094,Lead,162,179,2023-11-07,
ASN_001210,PROJECT_000403,MEMBER_000087,Support,170,25,2023-11-07,
ASN_001211,PROJECT_000403,MEMBER_000083,Support,66,40,2023-11-07,
ASN_001212,PROJECT_000404,MEMBER_000089,Support,167,128,2025-02-01,2025-12-02
ASN_001213,PROJECT_000404,MEMBER_000038,Developer,136,250,2025-02-01,2025-12-02
ASN_001214,PROJECT_000404,MEMBER_000103,Developer,42,57,2025-02-01,2025-12-02
ASN_001215,PROJECT_000405,MEMBER_000079,Lead,64,233,2024-09-17,
ASN_001216,PROJECT_000405,MEMBER_000017,Support,123,85,2024-09-17,
ASN_001217,PROJECT_000405,MEMBER_000048,Support,50,38,2024-09-17,
ASN_001218,PROJECT_000406,MEMBER_000089,Support,38,104,2024-06-06,
ASN_001219,PROJECT_000406,MEMBER_000056,Lead,187,180,2024-06-06,
ASN_001220,PROJECT_000406,MEMBER_000063,Lead,69,88,2024-06-06,
ASN_001221,PROJECT_000407,MEMBER_000100,Support,92,199,2025-04-19,
ASN_001222,PROJECT_000407,MEMBER_000085,Developer,154,237,2025-04-19,
ASN_001223,PROJECT_000407,MEMBER_000035,Support,126,187,2025-04-19,
ASN_001224,PROJECT_000408,MEMBER_000026,Support,65,223,2024-12-29,
ASN_001225,PROJECT_000408,MEMBER_000064,Developer,180,91,2024-12-29,
ASN_001226,PROJECT_000408,MEMBER_000127,Developer,67,81,2024-12-29,
ASN_001227,PROJECT_000409,MEMBER_000098,Developer,39,117,2024-12-04,
ASN_001228,PROJECT_000409,MEMBER_000037,Lead,85,190,2024-12-04,
ASN_001229,PROJECT_000409,MEMBER_000101,Developer,123,31,2024-12-04,
ASN_001230,PROJECT_000410,MEMBER_000087,Lead,114,76,2024-02-04,
ASN_001231,PROJECT_000410,MEMBER_000061,Developer,31,159,2024-02-04,
ASN_001232,PROJECT_000410,MEMBER_000121,Developer,22,77,2024-02-04,
ASN_001233,PROJECT_000411,MEMBER_000124,Support,97,235,2023-08-05,
ASN_001234,PROJECT_000411,MEMBER_000122,Developer,167,84,2023-08-05,
ASN_001235,PROJECT_000411,MEMBER_000017,Support,60,38,2023-08-05,
ASN_001236,PROJECT_000412,MEMBER_000025,Developer,156,84,2023-11-11,
ASN_001237,PROJECT_000412,MEMBER_000087,Developer,76,185,2023-11-11,
ASN_001238,PROJECT_000412,MEMBER_000129,Lead,71,135,2023-11-11,
ASN_001239,PROJECT_000413,MEMBER_000007,Support,66,14,2023-06-15,
ASN_001240,PROJECT_000413,MEMBER_000036,Lead,61,54,2023-06-15,
ASN_001241,PROJECT_000413,MEMBER_000086,Lead,181,245,2023-06-15,
ASN_001242,PROJECT_000414,MEMBER_000126,Support,97,57,2023-10-24,
ASN_001243,PROJECT_000414,MEMBER_000050,Support,60,88,2023-10-24,
ASN_001244,PROJECT_000414,MEMBER_000013,Lead,188,214,2023-10-24,
ASN_001245,PROJECT_000415,MEMBER_000091,Developer,168,205,2024-03-29,
ASN_001246,PROJECT_000415,MEMBER_000009,Lead,50,37,2024-03-29,
ASN_001247,PROJECT_000415,MEMBER_000108,Support,144,124,2024-03-29,
ASN_001248,PROJECT_000416,MEMBER_000007,Developer,188,95,2024-01-23,
ASN_001249,PROJECT_000416,MEMBER_000124,Support,168,189,2024-01-23,
ASN_001250,PROJECT_000416,MEMBER_000074,Lead,159,111,2024-01-23,
ASN_001251,PROJECT_000417,MEMBER_000057,Lead,92,186,2023-09-08,
ASN_001252,PROJECT_000417,MEMBER_000115,Support,156,180,2023-09-08,
ASN_001253,PROJECT_000417,MEMBER_000125,Lead,193,10,2023-09-08,
ASN_001254,PROJECT_000418,MEMBER_000105,Support,151,235,2023-07-11,2024-04-17
ASN_001255,PROJECT_000418,MEMBER_000106,Support,145,85,2023-07-11,2024-04-17
ASN_001256,PROJECT_000418,MEMBER_000110,Developer,185,219,2023-07-11,2024-04-17
ASN_001257,PROJECT_000419,MEMBER_000014,Lead,27,173,2025-02-08,
ASN_001258,PROJECT_000419,MEMBER_000066,Support,151,134,2025-02-08,
ASN_001259,PROJECT_000419,MEMBER_000060,Support,63,173,2025-02-08,
ASN_001260,PROJECT_000420,MEMBER_000091,Lead,116,52,2024-03-19,2024-09-16
ASN_001261,PROJECT_000420,MEMBER_000127,Developer,145,50,2024-03-19,2024-09-16
ASN_001262,PROJECT_000420,MEMBER_000037,Support,143,17,2024-03-19,2024-09-16
ASN_001263,PROJECT_000421,MEMBER_000064,Developer,73,16,2024-02-24,2024-11-21
ASN_001264,PROJECT_000421,MEMBER_000113,Lead,26,48,2024-02-24,2024-11-21
ASN_001265,PROJECT_000421,MEMBER_000005,Developer,132,125,2024-02-24,2024-11-21
ASN_001266,PROJECT_000422,MEMBER_000043,Support,183,226,2024-07-28,
ASN_001267,PROJECT_000422,MEMBER_000096,Lead,165,111,2024-07-28,
ASN_001268,PROJECT_000422,MEMBER_000126,Lead,186,68,2024-07-28,
ASN_001269,PROJECT_000423,MEMBER_000065,Developer,167,52,2024-09-09,2025-05-30
ASN_001270,PROJECT_000423,MEMBER_000100,Support,49,69,2024-09-09,2025-05-30
ASN_001271,PROJECT_000423,MEMBER_000074,Developer,168,200,2024-09-09,2025-05-30
ASN_001272,PROJECT_000424,MEMBER_000122,Support,175,17,2023-10-10,
ASN_001273,PROJECT_000424,MEMBER_000116,Developer,137,92,2023-10-10,
ASN_001274,PROJECT_000424,MEMBER_000056,Lead,131,50,2023-10-10,
ASN_001275,PROJECT_000425,MEMBER_000065,Support,154,233,2025-02-03,
ASN_001276,PROJECT_000425,MEMBER_000054,Developer,121,193,2025-02-03,
ASN_001277,PROJECT_000425,MEMBER_000093,Support,23,42,2025-02-03,
ASN_001278,PROJECT_000426,MEMBER_000089,Developer,191,43,2024-11-16,
ASN_001279,PROJECT_000426,MEMBER_000046,Developer,102,212,2024-11-16,
ASN_001280,PROJECT_000426,MEMBER_000031,Support,101,234,2024-11-16,
ASN_001281,PROJECT_000427,MEMBER_000026,Developer,127,204,2024-01-03,
ASN_001282,PROJECT_000427,MEMBER_000035,Developer,20,248,2024-01-03,
ASN_001283,PROJECT_000427,MEMBER_000053,Lead,81,211,2024-01-03,
ASN_001284,PROJECT_000428,MEMBER_000037,Developer,109,109,2024-09-20,2024-11-26
ASN_001285,PROJECT_000428,MEMBER_000095,Lead,29,250,2024-09-20,2024-11-26
ASN_001286,PROJECT_000428,MEMBER_000062,Support,90,241,2024-09-20,2024-11-26
ASN_001287,PROJECT_000429,MEMBER_000021,Support,161,73,2024-01-01,2024-06-24
ASN_001288,PROJECT_000429,MEMBER_000022,Lead,49,224,2024-01-01,2024-06-24
ASN_001289,PROJECT_000429,MEMBER_000018,Support,40,148,2024-01-01,2024-06-24
ASN_001290,PROJECT_000430,MEMBER_000124,Developer,100,238,2024-09-07,
ASN_001291,PROJECT_000430,MEMBER_000121,Support,64,175,2024-09-07,
ASN_001292,PROJECT_000430,MEMBER_000045,Lead,79,94,2024-09-07,
ASN_001293,PROJECT_000431,MEMBER_000121,Developer,66,37,2025-02-08,
ASN_001294,PROJECT_000431,MEMBER_000129,Support,102,50,2025-02-08,
ASN_001295,PROJECT_000431,MEMBER_000080,Support,133,186,2025-02-08,
ASN_001296,PROJECT_000432,MEMBER_000037,Lead,115,55,2024-06-13,2024-09-20
ASN_001297,PROJECT_000432,MEMBER_000093,Lead,131,70,2024-06-13,2024-09-20
ASN_001298,PROJECT_000432,MEMBER_000123,Support,30,132,2024-06-13,2024-09-20
ASN_001299,PROJECT_000433,MEMBER_000018,Lead,36,26,2024-08-10,
ASN_001300,PROJECT_000433,MEMBER_000118,Developer,79,175,2024-08-10,
ASN_001301,PROJECT_000433,MEMBER_000090,Support,196,133,2024-08-10,
ASN_001302,PROJECT_000434,MEMBER_000115,Support,157,37,2024-02-15,2024-11-07
ASN_001303,PROJECT_000434,MEMBER_000107,Support,182,160,2024-02-15,2024-11-07
ASN_001304,PROJECT_000434,MEMBER_000043,Developer,53,188,2024-02-15,2024-11-07
ASN_001305,PROJECT_000435,MEMBER_000007,Developer,94,106,2023-09-16,2024-09-26
ASN_001306,PROJECT_000435,MEMBER_000032,Support,177,213,2023-09-16,2024-09-26
ASN_001307,PROJECT_000435,MEMBER_000092,Developer,123,117,2023-09-16,2024-09-26
ASN_001308,PROJECT_000436,MEMBER_000028,Developer,41,106,2024-12-23,
ASN_001309,PROJECT_000436,MEMBER_000076,Support,194,198,2024-12-23,
ASN_001310,PROJECT_000436,MEMBER_000134,Developer,50,115,2024-12-23,
ASN_001311,PROJECT_000437,MEMBER_000023,Lead,182,224,2025-04-16,2025-09-24
ASN_001312,PROJECT_000437,MEMBER_000042,Lead,79,166,2025-04-16,2025-09-24
ASN_001313,PROJECT_000437,MEMBER_000080,Support,32,197,2025-04-16,2025-09-24
ASN_001314,PROJECT_000438,MEMBER_000031,Developer,29,177,2024-01-18,2024-09-10
ASN_001315,PROJECT_000438,MEMBER_000057,Lead,22,52,2024-01-18,2024-09-10
ASN_001316,PROJECT_000438,MEMBER_000120,Lead,118,124,2024-01-18,2024-09-10
ASN_001317,PROJECT_000439,MEMBER_000098,Support,76,42,2025-04-21,2025-09-10
ASN_001318,PROJECT_000439,MEMBER_000113,Support,147,165,2025-04-21,2025-09-10
ASN_001319,PROJECT_000439,MEMBER_000008,Lead,33,21,2025-04-21,2025-09-10
ASN_001320,PROJECT_000440,MEMBER_000008,Lead,191,113,2024-08-01,
ASN_001321,PROJECT_000440,MEMBER_000014,Lead,106,246,2024-08-01,
ASN_001322,PROJECT_000440,MEMBER_000009,Support,61,64,2024-08-01,
ASN_001323,PROJECT_000441,MEMBER_000013,Developer,130,141,2024-06-08,
ASN_001324,PROJECT_000441,MEMBER_000070,Lead,113,109,2024-06-08,
ASN_001325,PROJECT_000441,MEMBER_000059,Support,107,238,2024-06-08,
ASN_001326,PROJECT_000442,MEMBER_000048,Support,28,248,2024-05-15,2025-02-07
ASN_001327,PROJECT_000442,MEMBER_000020,Developer,23,105,2024-05-15,2025-02-07
ASN_001328,PROJECT_000442,MEMBER_000080,Lead,89,247,2024-05-15,2025-02-07
ASN_001329,PROJECT_000443,MEMBER_000037,Developer,141,96,2025-01-16,
ASN_001330,PROJECT_000443,MEMBER_000093,Support,85,173,2025-01-16,
ASN_001331,PROJECT_000443,MEMBER_000085,Lead,24,36,2025-01-16,
ASN_001332,PROJECT_000444,MEMBER_000050,Lead,41,51,2024-09-26,2025-02-04
ASN_001333,PROJECT_000444,MEMBER_000085,Lead,130,201,2024-09-26,2025-02-04
ASN_001334,PROJECT_000444,MEMBER_000015,Support,148,139,2024-09-26,2025-02-04
ASN_001335,PROJECT_000445,MEMBER_000009,Support,72,12,2024-09-25,2025-06-22
ASN_001336,PROJECT_000445,MEMBER_000027,Support,179,165,2024-09-25,2025-06-22
ASN_001337,PROJECT_000445,MEMBER_000060,Lead,106,173,2024-09-25,2025-06-22
ASN_001338,PROJECT_000446,MEMBER_000016,Developer,197,165,2024-05-24,2025-02-24
ASN_001339,PROJECT_000446,MEMBER_000060,Lead,129,21,2024-05-24,2025-02-24
ASN_001340,PROJECT_000446,MEMBER_000071,Lead,42,197,2024-05-24,2025-02-24
ASN_001341,PROJECT_000447,MEMBER_000098,Support,139,188,2024-09-24,
ASN_001342,PROJECT_000447,MEMBER_000099,Developer,171,177,2024-09-24,
ASN_001343,PROJECT_000447,MEMBER_000123,Support,100,148,2024-09-24,
ASN_001344,PROJECT_000448,MEMBER_000115,Developer,197,61,2023-12-03,
ASN_001345,PROJECT_000448,MEMBER_000105,Lead,34,195,2023-12-03,
ASN_001346,PROJECT_000448,MEMBER_000111,Lead,77,67,2023-12-03,
ASN_001347,PROJECT_000449,MEMBER_000002,Developer,195,189,2023-11-26,2024-09-23
ASN_001348,PROJECT_000449,MEMBER_000130,Developer,29,118,2023-11-26,2024-09-23
